(10.0395,0.2,0.2)
(10.0395,0.2,-4.31521e-11)
(0.139493,0.2,-4.31521e-11)
(0.139493,0.2,0.2)
(10.0395,5.2,0.2)
(10.0395,5.2,-4.31521e-11)
(0.139493,5.2,0.2)
(0.139493,5.2,-4.31521e-11)
(0.239493,5.2,0.2)
(0.239493,5.2,-4.31521e-11)
(-4.76051,5.2,-4.31521e-11)
(-4.76051,5.2,0.2)
(0.239493,15,0.2)
(0.239493,15,-4.31521e-11)
(-4.76051,15,0.2)
(-4.76051,15,-4.31521e-11)
(0.139493,0.2,0.2)
(0.139493,0.2,-4.31521e-11)
(-4.76051,0.2,-4.31521e-11)
(-4.76051,0.2,0.2)
(0.139493,5.2,0.2)
(0.139493,5.2,-4.31521e-11)
(-4.76051,5.2,0.2)
(-4.76051,5.2,-4.31521e-11)
(-3.75956,0.199201,3.39972)
(-3.75964,0.199227,3.19972)
(-3.95964,0.199277,3.1998)
(-3.95956,0.199252,3.3998)
(-3.75951,0.399201,3.39974)
(-3.75959,0.399227,3.19974)
(-3.95951,0.399252,3.39982)
(-3.95959,0.399277,3.19982)
(-4.55956,1.19941,3.40001)
(-4.55955,1.19943,3.20001)
(-4.75955,1.19943,3.20001)
(-4.75956,1.19941,3.40001)
(-4.55955,1.39941,3.40003)
(-4.55955,1.39943,3.20003)
(-4.75955,1.39941,3.40003)
(-4.75955,1.39943,3.20003)
(-4.75955,1.1994,3.40003)
(-4.75957,1.19942,3.20003)
(-4.55957,1.19942,3.20001)
(-4.55955,1.19941,3.40001)
(-4.75954,0.799398,3.4)
(-4.75956,0.799416,3.2)
(-4.55954,0.799405,3.39998)
(-4.55956,0.799423,3.19998)
(-4.75954,0.799394,3.4)
(-4.75957,0.799407,3.2)
(-4.55957,0.799422,3.19997)
(-4.55954,0.799409,3.39997)
(-4.75951,0.399394,3.39998)
(-4.75954,0.399407,3.19998)
(-4.55951,0.399409,3.39994)
(-4.55954,0.399422,3.19994)
(-4.35956,0.19935,3.39995)
(-4.35964,0.199365,3.19995)
(-4.35959,0.399365,3.19997)
(-4.35951,0.39935,3.39997)
(-3.95956,0.199255,3.39981)
(-3.95964,0.19927,3.19981)
(-3.95951,0.399255,3.39982)
(-3.95959,0.39927,3.19982)
(-4.75971,0.199314,3.39997)
(-4.75974,0.199329,3.19997)
(-4.75977,0.399329,3.19999)
(-4.75973,0.399314,3.39999)
(-4.35971,0.199367,3.39989)
(-4.35974,0.199383,3.19989)
(-4.35973,0.399367,3.39991)
(-4.35977,0.399383,3.19991)
(-4.15965,0.199327,3.19983)
(-4.1597,0.19936,2.99983)
(-4.15965,0.39936,2.99987)
(-4.15959,0.399327,3.19987)
(-3.75965,0.199225,3.19972)
(-3.7597,0.199258,2.99972)
(-3.75959,0.399225,3.19975)
(-3.75965,0.399258,2.99975)
(-4.55965,0.19943,3.19993)
(-4.5597,0.199457,2.99993)
(-4.55965,0.399457,2.99996)
(-4.5596,0.39943,3.19996)
(-4.15965,0.199329,3.19983)
(-4.1597,0.199356,2.99983)
(-4.1596,0.399329,3.19986)
(-4.15965,0.399356,2.99986)
(-4.55957,0.99945,3.19999)
(-4.5596,0.99947,2.99999)
(-4.7596,0.999491,3.00002)
(-4.75957,0.99947,3.20002)
(-4.55953,1.39945,3.20003)
(-4.55955,1.39947,3.00003)
(-4.75953,1.39947,3.20006)
(-4.75956,1.39949,3.00006)
(-4.55957,0.599449,3.19995)
(-4.55963,0.599469,2.99995)
(-4.75963,0.599493,3)
(-4.75958,0.599473,3.2)
(-4.55953,0.999449,3.19999)
(-4.55958,0.999469,2.99999)
(-4.75953,0.999473,3.20004)
(-4.75958,0.999493,3.00004)
(-4.55965,0.199447,3.19992)
(-4.5597,0.199462,2.99992)
(-4.7597,0.199497,2.99998)
(-4.75965,0.199481,3.19998)
