(-4.6,11.8992,3.39986)
(-4.6,11.8992,3.19986)
(-4.6,12.0992,3.19987)
(-4.6,12.0992,3.39987)
(-4.2,11.8992,3.39986)
(-4.2,11.8992,3.19986)
(-4.2,12.0992,3.39987)
(-4.2,12.0992,3.19987)
(-4.2,11.8992,3.39986)
(-4.2,11.8992,3.19986)
(-4.2,12.0992,3.19987)
(-4.2,12.0992,3.39987)
(-3.8,11.8992,3.39986)
(-3.8,11.8992,3.19986)
(-3.8,12.0992,3.39987)
(-3.8,12.0992,3.19987)
(-3.8,11.8992,3.39986)
(-3.8,11.8992,3.19986)
(-3.8,12.0992,3.19986)
(-3.8,12.0992,3.39986)
(-3.4,11.8992,3.39986)
(-3.4,11.8992,3.19986)
(-3.4,12.0992,3.39986)
(-3.4,12.0992,3.19986)
(-3.4,11.8992,3.39986)
(-3.4,11.8992,3.19986)
(-3.4,12.0992,3.19986)
(-3.4,12.0992,3.39986)
(-3,11.8992,3.39986)
(-3,11.8992,3.19986)
(-3,12.0992,3.39986)
(-3,12.0992,3.19986)
(-3,11.8992,3.39986)
(-3,11.8992,3.19986)
(-3,12.0992,3.19986)
(-3,12.0992,3.39986)
(-2.6,11.8992,3.39986)
(-2.6,11.8992,3.19986)
(-2.6,12.0992,3.39986)
(-2.6,12.0992,3.19986)
(-2.6,11.8992,3.39986)
(-2.6,11.8992,3.19986)
(-2.6,12.0992,3.19986)
(-2.6,12.0992,3.39986)
(-2.2,11.8992,3.39986)
(-2.2,11.8992,3.19986)
(-2.2,12.0992,3.39986)
(-2.2,12.0992,3.19986)
(-2.2,11.8992,3.39985)
(-2.2,11.8992,3.19985)
(-2.2,12.0992,3.19986)
(-2.2,12.0992,3.39986)
(-1.8,11.8992,3.39985)
(-1.8,11.8992,3.19985)
(-1.8,12.0992,3.39986)
(-1.8,12.0992,3.19986)
(-1.8,11.8992,3.39985)
(-1.8,11.8992,3.19985)
(-1.8,12.0992,3.19986)
(-1.8,12.0992,3.39986)
(-1.4,11.8992,3.39985)
(-1.4,11.8992,3.19985)
(-1.4,12.0992,3.39986)
(-1.4,12.0992,3.19986)
(-1.4,11.8992,3.39985)
(-1.4,11.8992,3.19985)
(-1.4,12.0992,3.19986)
(-1.4,12.0992,3.39986)
(-1,11.8992,3.39985)
(-1,11.8992,3.19985)
(-1,12.0992,3.39986)
(-1,12.0992,3.19986)
(-1,11.8992,3.39985)
(-1,11.8992,3.19985)
(-1.00001,12.0992,3.19986)
(-1.00001,12.0992,3.39986)
(-0.600003,11.8992,3.39985)
(-0.600004,11.8992,3.19985)
(-0.600005,12.0992,3.39986)
(-0.600006,12.0992,3.19986)
(-0.600003,11.8992,3.39984)
(-0.600003,11.8992,3.19984)
(-0.600007,12.0992,3.19986)
(-0.600007,12.0992,3.39986)
(-0.200003,11.8992,3.39984)
(-0.200003,11.8992,3.19984)
(-0.200007,12.0992,3.39986)
(-0.200007,12.0992,3.19986)
(-4.80001,11.8992,3.19986)
(-4.80001,11.8993,2.99986)
(-4.8,12.0993,2.99988)
(-4.8,12.0992,3.19988)
(-4.4,11.8992,3.19986)
(-4.40001,11.8992,2.99986)
(-4.4,12.0992,3.19988)
(-4.4,12.0992,2.99988)
(-4.40001,11.8992,3.19986)
(-4.40001,11.8992,2.99986)
(-4.4,12.0992,2.99988)
(-4.4,12.0992,3.19988)
(-4.00001,11.8992,3.19986)
(-4.00001,11.8992,2.99986)
(-4,12.0992,3.19988)
(-4,12.0992,2.99988)
(-4.00001,11.8992,3.19986)
(-4.00001,11.8992,2.99986)
(-4,12.0992,2.99987)
(-4,12.0992,3.19987)
(-3.60001,11.8992,3.19986)
(-3.6,11.8992,2.99986)
(-3.6,12.0992,3.19987)
(-3.6,12.0992,2.99987)
(-3.6,11.8992,3.19986)
(-3.6,11.8992,2.99986)
(-3.6,12.0992,2.99987)
(-3.6,12.0992,3.19987)
(-3.2,11.8992,3.19986)
(-3.2,11.8992,2.99986)
(-3.2,12.0992,3.19987)
(-3.2,12.0992,2.99987)
(-3.2,11.8992,3.19986)
(-3.2,11.8992,2.99986)
(-3.2,12.0992,2.99987)
(-3.2,12.0992,3.19987)
(-2.8,11.8992,3.19986)
(-2.8,11.8992,2.99986)
(-2.8,12.0992,3.19987)
(-2.8,12.0992,2.99987)
(-2.8,11.8992,3.19986)
(-2.8,11.8992,2.99986)
(-2.8,12.0992,2.99987)
(-2.8,12.0992,3.19987)
(-2.4,11.8992,3.19986)
(-2.4,11.8992,2.99986)
(-2.4,12.0992,3.19987)
(-2.4,12.0992,2.99987)
(-2.4,11.8992,3.19985)
(-2.4,11.8992,2.99985)
(-2.4,12.0992,2.99987)
(-2.4,12.0992,3.19987)
(-2,11.8992,3.19985)
(-2,11.8992,2.99985)
(-2,12.0992,3.19987)
(-2,12.0992,2.99987)
(-2,11.8992,3.19985)
(-2,11.8992,2.99985)
(-2,12.0992,2.99987)
(-2,12.0992,3.19987)
(-1.6,11.8992,3.19985)
(-1.6,11.8992,2.99985)
(-1.6,12.0992,3.19987)
(-1.6,12.0992,2.99987)
(-1.6,11.8992,3.19985)
(-1.6,11.8992,2.99985)
(-1.60001,12.0992,2.99987)
(-1.6,12.0992,3.19987)
(-1.2,11.8992,3.19985)
(-1.2,11.8992,2.99985)
(-1.2,12.0992,3.19986)
(-1.20001,12.0992,2.99986)
(-1.2,11.8992,3.19985)
(-1.2,11.8992,2.99985)
(-1.20001,12.0992,2.99987)
(-1.20001,12.0992,3.19987)
(-0.800003,11.8992,3.19984)
(-0.800003,11.8992,2.99984)
(-0.800006,12.0992,3.19986)
(-0.800007,12.0992,2.99986)
(-0.800002,11.8992,3.19985)
(-0.800002,11.8992,2.99985)
(-0.800008,12.0992,2.99987)
(-0.800008,12.0992,3.19987)
(-0.400002,11.8992,3.19985)
(-0.400002,11.8993,2.99985)
(-0.400008,12.0992,3.19987)
(-0.400008,12.0993,2.99987)
