(-4.59999,11.9265,3.39999)
(-4.59999,11.9265,3.19999)
(-4.59999,12.1265,3.2)
(-4.59999,12.1265,3.4)
(-4.19999,11.9265,3.39999)
(-4.19999,11.9265,3.19999)
(-4.19999,12.1265,3.4)
(-4.19999,12.1265,3.2)
(-4.19999,11.9265,3.39999)
(-4.19999,11.9265,3.19999)
(-4.19999,12.1265,3.2)
(-4.19999,12.1265,3.4)
(-3.79999,11.9265,3.39999)
(-3.79999,11.9265,3.19999)
(-3.79999,12.1265,3.39999)
(-3.79999,12.1265,3.19999)
(-3.79999,11.9265,3.39999)
(-3.79999,11.9265,3.19999)
(-3.79999,12.1265,3.19999)
(-3.79999,12.1265,3.39999)
(-3.39999,11.9265,3.39999)
(-3.39999,11.9265,3.19999)
(-3.39999,12.1265,3.39999)
(-3.39999,12.1265,3.19999)
(-3.39999,11.9265,3.39999)
(-3.39999,11.9265,3.19999)
(-3.39999,12.1265,3.19999)
(-3.39999,12.1265,3.39999)
(-2.99999,11.9265,3.39999)
(-2.99999,11.9265,3.19999)
(-2.99999,12.1265,3.39999)
(-2.99999,12.1265,3.19999)
(-2.99999,11.9265,3.39999)
(-2.99999,11.9265,3.19999)
(-2.99999,12.1265,3.19999)
(-2.99999,12.1265,3.39999)
(-2.59999,11.9265,3.39998)
(-2.59999,11.9265,3.19998)
(-2.59999,12.1265,3.39999)
(-2.59999,12.1265,3.19999)
(-2.59999,11.9265,3.39998)
(-2.59999,11.9265,3.19998)
(-2.59999,12.1265,3.19999)
(-2.59999,12.1265,3.39999)
(-2.19999,11.9265,3.39998)
(-2.19999,11.9265,3.19998)
(-2.19999,12.1265,3.39999)
(-2.19999,12.1265,3.19999)
(-2.19999,11.9265,3.39998)
(-2.19999,11.9265,3.19998)
(-2.19999,12.1265,3.19999)
(-2.19999,12.1265,3.39999)
(-1.79999,11.9265,3.39998)
(-1.79999,11.9265,3.19998)
(-1.79999,12.1265,3.39999)
(-1.79999,12.1265,3.19999)
(-1.79999,11.9265,3.39998)
(-1.79999,11.9265,3.19998)
(-1.79999,12.1265,3.19999)
(-1.79999,12.1265,3.39999)
(-1.39999,11.9265,3.39998)
(-1.39999,11.9265,3.19998)
(-1.39999,12.1265,3.39998)
(-1.39999,12.1265,3.19998)
(-1.39999,11.9265,3.39998)
(-1.39999,11.9265,3.19998)
(-1.39999,12.1265,3.19998)
(-1.39999,12.1265,3.39998)
(-0.999993,11.9265,3.39998)
(-0.999993,11.9265,3.19998)
(-0.99999,12.1265,3.39998)
(-0.999991,12.1265,3.19998)
(-0.999992,11.9265,3.39998)
(-0.999994,11.9265,3.19998)
(-0.999992,12.1265,3.19998)
(-0.99999,12.1265,3.39998)
(-0.599993,11.9265,3.39997)
(-0.599994,11.9265,3.19997)
(-0.59999,12.1265,3.39998)
(-0.599992,12.1265,3.19998)
(-0.599993,11.9265,3.39998)
(-0.599993,11.9265,3.19998)
(-0.599992,12.1265,3.19998)
(-0.599992,12.1265,3.39998)
(-0.199993,11.9265,3.39997)
(-0.199993,11.9265,3.19997)
(-0.199992,12.1265,3.39998)
(-0.199992,12.1265,3.19998)
(-4.79999,11.9265,3.2)
(-4.79999,11.9265,3)
(-4.79999,12.1265,3)
(-4.79999,12.1265,3.2)
(-4.39999,11.9265,3.19999)
(-4.39999,11.9265,2.99999)
(-4.39999,12.1265,3.2)
(-4.39999,12.1265,3)
(-4.39999,11.9265,3.19999)
(-4.39999,11.9265,2.99999)
(-4.39999,12.1265,3)
(-4.39999,12.1265,3.2)
(-3.99999,11.9265,3.19998)
(-3.99999,11.9265,2.99998)
(-3.99999,12.1265,3.19999)
(-3.99999,12.1265,2.99999)
(-3.99999,11.9265,3.19998)
(-3.99999,11.9265,2.99998)
(-3.99999,12.1265,2.99999)
(-3.99999,12.1265,3.19999)
(-3.59999,11.9265,3.19998)
(-3.59999,11.9265,2.99998)
(-3.59999,12.1265,3.19999)
(-3.59999,12.1265,2.99999)
(-3.59999,11.9265,3.19998)
(-3.59999,11.9265,2.99998)
(-3.59999,12.1265,3)
(-3.59999,12.1265,3.2)
(-3.19999,11.9265,3.19998)
(-3.19999,11.9265,2.99998)
(-3.19999,12.1265,3.2)
(-3.19999,12.1265,3)
(-3.19999,11.9265,3.19998)
(-3.19999,11.9265,2.99998)
(-3.19999,12.1265,3)
(-3.19999,12.1265,3.2)
(-2.79999,11.9265,3.19998)
(-2.79999,11.9265,2.99998)
(-2.79999,12.1265,3.2)
(-2.79999,12.1265,3)
(-2.79999,11.9265,3.19997)
(-2.79999,11.9265,2.99997)
(-2.79999,12.1265,3)
(-2.79999,12.1265,3.2)
(-2.39999,11.9265,3.19997)
(-2.39999,11.9265,2.99997)
(-2.39999,12.1265,3.2)
(-2.39999,12.1265,3)
(-2.39999,11.9265,3.19997)
